 ,E2500init,E2500UC,E2500YR1,E3100init,E3100UC,E3100YR1,DDinit,DDUC,DDYR1,DDYR12,DDYR1re2,DGinit,DGUC,DGYR1,DGYR12,DGYR1re2,DuganYR2,EICPYR1C,EICPYR1F,EICPYR1L,EICPYR2C,EICPYR2F,EICPYR2L,LICinit,LICUC,LICYR1,LICYR12,LICYR1re2,LV1init,LV1UC,LV2init,LV2UC,LV3init,LV3UC,LVYR1,LVYR12,LVYR1re2,M1Ginit,M1GUC,M1GYR1,M2Dinit,M2DUC,M2DYR1,M3Dinit,M3DUC,M3DYR1,NDinit,NDUC,NDYR1,NDYR12,NDYR1re2
02bb89245b7a6ddf306c0b7df1fd0569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02c6580f9b13b21aa5bca2f1cc1b30e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,6,0,0,0,0,0,0
02d7c04f1d6fabc42a17bc07291bd8da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0
02d95872ee1bc3bbe9b56de9445182b7,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02de550e65016efa86912178efa9ee21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0
02eec4c9768199fe2eb4a4238fcf5b33,10,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,3,7,4,0,0,0,0,0
02f74f8be8d897049073933ba093c56a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,10,6,0,0,0,0,0
03022cfa3bc85cab7a670ef9326c3569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2
03039f73604b6359ada0e54d05326aff,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030c7e4b6e3b114c9c3a523fa14da865,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03187dc39ce4b949a971496fc21798be,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,5,0,0,0,1,0,0
031e9410112c416270efd4dfa1cc0c32,0,0,0,0,0,0,2,7,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,17,0,3,29
03214a5e51aa84818a11bc951be27220,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,5,0,7,3,0,0,0,0,0,0,0,0,0,0,0
032420903d4152d183ecb5cb476c6e32,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,33,0,6,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
032a86c7cfd774ae0471b478b6ef908a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,5,0,0,0,0,0
032f91a5f825203c57f3090f7861adb0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,2,0,0,2,4,4,0,0,0,2,2,0,0,0,0,0,0,0
0330c16de11ff036de47b5331900737a,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
03373c3e099c538d275fdbfd4624ef0a,0,11,0,0,1,0,0,0,10,5,3,0,0,0,0,0,0,0,0,4,4,0,5,12,0,226,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,2,2
0337c5f2a9274eb88230b8dd915aa981,86,74,154,49,66,119,5,16,11,1,0,14,38,25,33,36,36,4,6,0,3,9,2,2,0,4,4,0,8,22,25,38,12,50,15,29,52,18,39,20,11,39,16,2,12,9,12,0,3,18,24
0346c50932239286d7cc5eecba205dc5,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
035332173b56f92a2e7d6ec15ed96b31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
0354853bd9f639a799913a38c8275500,0,2,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0357298bc7ab040c1689f94429e83d8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0359bcf93ceacc029437c7ffae369f3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
03652fc0e19a0cea6f91f915a2a4f14d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1
03787159bbe5de16e976011f99019fd4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,10,25,0,0,0,0,0
037abde92a337e05aff45440d33b39e5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
037c39b9b0131d02cc30852d45b9cc81,0,0,0,0,0,0,4,2,6,0,3,0,5,8,6,3,17,0,0,7,0,0,0,0,2,6,0,6,3,12,4,4,3,9,2,10,3,3,7,7,2,5,7,3,21,11,3,8,3,2,6
037cb079310773db9c3ac4fb81947a26,0,2,0,0,6,0,0,2,0,15,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
037cecde0c1d69e9d859e853d62914d8,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,2,0,0,0,0,3,0,0,0,0,0,0
0383633c26a38c956a20ca631501a681,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,5,4,0,0,0,0,0,0,3,2,0,4,0,2,0,0,4,0,2,0,2,2,0,13,7,0,4,4,3,8,5,0,0,0,0,0
0386200ddc1f403e71a040235271f9f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,1,0,0,0,0,0,0
038668eb2e20b50355bee7eecafe7c93,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0
038ef2ace1f52900aae60019ef61e8ad,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0392fd4b4b402a61d8b654dfa1456e51,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0395a691678fbb4c494d13dee7378c8c,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0399f4f6069940e8357165e09c82cef3,0,0,0,0,0,0,31,0,0,0,0,5,0,2,0,0,2,0,0,0,0,0,0,11,0,0,0,0,36,0,5,0,20,1,1,1,0,24,1,3,51,4,5,21,4,11,0,0,0,0,0
03a448828b4869acb35cd37aacaf067e,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03b0ed97b5ea4778f80c160c626510fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03c4f4c61abde012e3f15604a70db451,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03cbda5ae5ce73c7aec672ba50ebf379,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,0,0,3,0,2,0,0,0,0,0
03ce84508ab8513ee0316b3477c1d305,6,0,3,1,11,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03dc0b2bcef2893405633e2fae3fd7fd,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,12,4,13,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
03deb248633310b21192df29594d4a3d,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03e8dbc562735ff93893c2f752b8eaa8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0
03f55a21e41e44a93f8b6fa5341cc5c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0
03f5f00f7ca54fcf2fe6057d5430829d,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,3,33,9,3,37,54,38,0,0,0,0,0,8,0,3,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
03f68a443a6c2f5e01d36eea71640e31,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0
03f8a4dc66daf9e7a2b59f7da5d053e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03fa7d46618b32bec18735076eddc542,0,3,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03fb10eedfeadadeba54c321e773521b,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0
03ff87232e613d492b4afebbbb2ea88b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,2,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04038f6bcec34d4266a7e15abbfdb96b,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04097a7b18af1523a2cc3fe757563dba,3,2,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
04195dfbb85d6af671501f54c3269a1a,3,10,11,3,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
041b48a320b91d4686d22048d1e5c7f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,17,3,0,0,0,0,0
0428e08c501896e1cfa45f7086266101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,15,0,16,21
0441197ed1f8c70c94c5e3f29c0db5e4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
044872f52d130539413380c8917c14d5,0,0,0,0,0,0,0,0,0,0,2,5,0,3,4,10,2,77,78,5,156,61,73,2,0,0,2,0,4,4,3,0,4,2,0,5,0,19,5,5,0,7,4,9,6,0,4,3,6,0,2
044a241cabf6703cc682004ae6f4188a,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,20,9,13,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
045d59a0c8c4a6458b353d1b4ec07b2c,2,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
046017b471d11e8969285592c1b1060f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,5,0,2,0,0,0
0466ff8a2467d9fdcd8b2741802ca60c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
046a3fd132d5514833c7e8a743d92476,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
047acccf3dc2d8c145f79f1344c5aa41,0,4,2,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
048cc311554f270ba55f1f9ed6e3a360,0,0,0,0,0,0,0,2,0,0,0,0,6,11,11,10,15,0,0,0,0,0,2,0,3,0,0,0,0,7,2,5,0,11,3,7,3,0,0,0,0,0,0,5,3,3,0,0,0,0,2
04a49e9c38d61c4856591caef9273db9,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
04a4b7997450d7f8e87f8cbac34c24af,138,22,123,77,80,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04a62a6effd05b0eea25a9c1a2b0b641,1,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04ad477c96d35edfb1aecad8a21b723e,0,0,0,0,0,0,0,4,12,11,54,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04b60e7673a3f43b3f240445af745cef,0,0,2,0,0,0,4,0,0,0,0,12,0,6,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0
04b63ba8b341e9d6d38bacb5353eae1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,0,0,0,3,0,0
04c92f00dbc166816cedbe5359f7c5e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,11,7,0,0,0,0,0
04ccff8d546621809f094e82d342cca3,0,0,0,0,0,0,76,149,12,31,27,0,90,41,155,28,135,39,114,0,13,22,0,39,69,31,34,48,42,110,18,228,20,273,40,197,268,0,0,0,0,75,28,0,0,0,147,161,22,58,156
04d90e87938a0036f740910257ac12c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,2,1,0,0,0,0,0
04dc59611b26aa6a7a06136c65dca1f9,0,0,0,0,0,0,0,11,9,4,11,0,0,0,0,2,7,0,0,0,0,0,0,0,16,15,9,10,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0
04e8af48aa49c77f238ce2cdf5f8f9ac,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04f1b94c43785b9d0cfdf10aa755cf6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,2,8,8,0,0,0,0,0
04f3acd08d59c1965c6f61c97b128605,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6,5,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,2
051ed2d3f4b63595255e6cd4e9caa67c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
051f56b0619f0b1d61f057fc3781963c,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,12,13,2,15
05265de405fce63b895cea923664b939,0,0,2,0,0,0,0,0,0,18,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,58,28
052b838931a791ebaa1a4336b1e3e519,0,0,0,0,0,0,3,6,9,4,15,2,2,3,0,4,17,3,2,0,6,1,1,22,0,2,3,0,1,4,6,15,6,11,7,6,5,0,0,0,1,0,0,1,1,4,0,1,1,0,0
05311778b7eb33ef554565c4724a6fb8,4,0,0,0,0,0,0,0,0,0,0,6,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0
0531ea078f0086a8f76214aa0e6de5a9,0,0,0,0,0,0,2,5,2,0,0,0,6,6,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,9,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0534692c253d5d1b8c25c2f04c883843,0,0,0,0,0,0,7,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
05427b30df94a5be1b1c39016a0c9ec4,5,6,1,5,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,12,16,16,15
05467f3c2f4828a8cee8769063873d03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,7,1,23,5
055098ec7d1f2f5027619f89187b3fe6,0,0,0,0,0,0,0,0,0,0,3,0,0,14,9,3,2,3,2,0,1013,334,541,0,0,0,3,2,4,3,3,0,8,0,23,32,19,0,3,5,0,0,11,0,0,0,0,0,3,3,10
05667aca6f318e41c64c2579bfb328cf,12,31,58,0,28,0,80,104,36,0,28,67,200,134,166,164,174,13,14,5,16,26,7,39,13,11,12,0,70,104,45,74,26,77,33,61,77,29,73,58,6,80,38,15,61,18,37,25,5,16,33
056c99e6c34cbdb9dc38c6ef934e64bb,0,0,0,0,0,0,2,2,0,4,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,6,4,4,11,0,0,0,0,0,0,0,0,0,0,0,6,0,2
057066ad6674e1d2a29258f88f6f6c97,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
057b0d0b704552f4f5a9ba95750f2568,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
058006acf712d91d886f119ffce80d85,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0584866b775869f8d373da48a4bac356,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5
058bcd9cb5f86d4b723adb88600632d9,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
058f71021db16673d0e637d3e9853470,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,5,2,17,3,11,9,21,19,2,0,0,0,0,9,0,9,0,5,2,0,0,0,3,0,0,9,0,7,3,0,2,0,0,0,0,0
059471f6bc98b7928d18d042fdf7400f,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,3,0,12,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0
059658008f03bbe6f65422bab21b3fcc,0,0,0,3,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
059a8d53977dcc11e1b82a5594966d0f,0,0,0,0,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
059cd38d3d604aaa0991be3368acf229,0,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,8,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
059ee5a6cffd828f360dcc6361789414,77,47,31,89,0,12,1,21,4,0,0,7,85,52,68,9,37,0,0,7,0,3,0,5,15,2,2,6,7,24,0,17,0,15,4,7,9,0,15,3,0,19,5,0,1,0,19,14,8,1,10
05a0bbef2000f2f74206c2d1da676c18,0,12,1,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05aa909eab9abdd26caf6bee78730e54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,10
05adc3006642e3bc2b01a9f897940175,5,4,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05b06756d6f5bf9f8d90e67df4bf9123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
05ba76c25dda08681505a3380dcf8a33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,38,0,0,0,0,0,0,0,0
05bb6c4fe3ebf260c41caaa24de692a3,0,0,0,0,0,0,8,0,7,6,8,12,0,2,5,22,12,17,17,0,42,46,25,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05c94c3cbd3de2c69eb3d32c85d91392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2
05d38152de76b753900e52953d69ce42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
